"variable" "activity" "subject" "avgresults"
"fBodyAccJerk.mean" "STANDING" 7 -0.970572607421384
"fBodyAccJerk.mean" "STANDING" 8 -0.981561368950617
"fBodyAccJerk.mean" "STANDING" 9 -0.967022422666667
"fBodyAccJerk.mean" "STANDING" 10 -0.959331479621212
"fBodyAccJerk.mean" "STANDING" 11 -0.986711087730496
"fBodyAccJerk.mean" "STANDING" 12 -0.965461980655738
"fBodyAccJerk.mean" "STANDING" 13 -0.983519870292398
"fBodyAccJerk.mean" "STANDING" 14 -0.970716659722222
"fBodyAccJerk.mean" "STANDING" 15 -0.97862350163522
"fBodyAccJerk.mean" "STANDING" 16 -0.98651864482906
"fBodyAccJerk.mean" "STANDING" 17 -0.989323733760684
"fBodyAccJerk.mean" "STANDING" 18 -0.983684771461187
"fBodyAccJerk.mean" "STANDING" 19 -0.979504745844749
"fBodyAccJerk.mean" "STANDING" 20 -0.949389717123288
"fBodyAccJerk.mean" "STANDING" 21 -0.972028890524345
"fBodyAccJerk.mean" "STANDING" 22 -0.968226033280423
"fBodyAccJerk.mean" "STANDING" 23 -0.976023347794118
"fBodyAccJerk.mean" "STANDING" 24 -0.974350900483092
"fBodyAccJerk.mean" "STANDING" 25 -0.981930453018018
"fBodyAccJerk.mean" "STANDING" 26 -0.983805987342342
"fBodyAccJerk.mean" "STANDING" 27 -0.982917268291667
"fBodyAccJerk.mean" "STANDING" 28 -0.956144644092827
"fBodyAccJerk.mean" "STANDING" 29 -0.988491155333333
"fBodyAccJerk.mean" "STANDING" 30 -0.962728368248588
"fBodyAccJerk.mean" "WALKING" 1 -0.224923904431407
"fBodyAccJerk.mean" "WALKING" 2 -0.31277870540113
"fBodyAccJerk.mean" "WALKING" 3 -0.31978009604023
"fBodyAccJerk.mean" "WALKING" 4 -0.455809466955556
"fBodyAccJerk.mean" "WALKING" 5 -0.372168992056786
"fBodyAccJerk.mean" "WALKING" 6 -0.255918588708772
"fBodyAccJerk.mean" "WALKING" 7 -0.204466352665205
"fBodyAccJerk.mean" "WALKING" 8 -0.197692895294444
"fBodyAccJerk.mean" "WALKING" 9 -0.360504413846154
"fBodyAccJerk.mean" "WALKING" 10 -0.180352138167736
"fBodyAccJerk.mean" "WALKING" 11 -0.46255362240113
"fBodyAccJerk.mean" "WALKING" 12 -0.2381266795794
"fBodyAccJerk.mean" "WALKING" 13 -0.225548010775439
"fBodyAccJerk.mean" "WALKING" 14 -0.421675465480226
"fBodyAccJerk.mean" "WALKING" 15 -0.368888348555556
"fBodyAccJerk.mean" "WALKING" 16 -0.43933646627451
"fBodyAccJerk.mean" "WALKING" 17 -0.380368624021858
"fBodyAccJerk.mean" "WALKING" 18 -0.459284316904762
"fBodyAccJerk.mean" "WALKING" 19 -0.0283326441375641
"fBodyAccJerk.mean" "WALKING" 20 -0.10892591945098
"fBodyAccJerk.mean" "WALKING" 21 -0.239568969444872
"fBodyAccJerk.mean" "WALKING" 22 -0.0528941765724638
"fBodyAccJerk.mean" "WALKING" 23 -0.167700436034463
"fBodyAccJerk.mean" "WALKING" 24 -0.444125900057471
"fBodyAccJerk.mean" "WALKING" 25 -0.573112323153153
"fBodyAccJerk.mean" "WALKING" 26 -0.353810645570621
"fBodyAccJerk.mean" "WALKING" 27 -0.307622396953216
"fBodyAccJerk.mean" "WALKING" 28 -0.385301605432099
"fBodyAccJerk.mean" "WALKING" 29 -0.231123018325157
"fBodyAccJerk.mean" "WALKING" 30 -0.38538389505641
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 1 -0.14822192032517
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 2 -0.0123896264191489
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 3 -0.251889568585034
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 4 -0.30616396926963
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 5 -0.195194819013475
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 6 -0.00310958717013889
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 7 -0.214418027234752
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 8 0.164696926576316
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 9 -0.223952088548413
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 10 -0.0595880666666667
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 11 -0.276055924631159
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 12 -0.150744992798478
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 13 -0.199600648139007
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 14 0.0353713432266667
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 15 -0.103461578083333
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 16 -0.229125606092199
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 17 -0.355009637148551
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 18 -0.500282282727273
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 19 0.27020822874359
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 20 -0.116583886223178
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 21 -0.113978027802963
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 22 -0.12809646212963
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 23 0.0956227151981481
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 24 -0.28400011189697
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 25 -0.542777684597701
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 26 -0.242345028071333
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 27 -0.186128097722727
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 28 -0.134953034998551
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 29 -0.1824014463875
"fBodyAccJerk.mean" "WALKING_DOWNSTAIRS" 30 -0.286534873699462
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 1 -0.526264729056604
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 2 -0.323069878258333
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 3 -0.479840462603333
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 4 -0.468738922927308
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 5 -0.364420285326241
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 6 -0.305706326724837
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 7 -0.52449602627451
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 8 -0.204242770629268
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 9 -0.541889684353742
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 10 -0.320439276203546
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 11 -0.572211064753086
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 12 -0.468950404615385
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 13 -0.502234916357576
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 14 -0.331704084987654
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 15 -0.429903154229167
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 16 -0.526638302941177
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 17 -0.456780620833333
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 18 -0.635070050114943
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 19 -0.2199693805225
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 20 -0.353693086229412
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 21 -0.387240684191489
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 22 -0.175958927471429
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 23 -0.346161346281046
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 24 -0.508879949548023
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 25 -0.700774850871795
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 26 -0.454542172418182
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 27 -0.518041236797386
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 28 -0.421563222888889
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 29 -0.426717654770748
"fBodyAccJerk.mean" "WALKING_UPSTAIRS" 30 -0.627133914
"fBodyAccJerk.std" "LAYING" 1 -0.9523218554
"fBodyAccJerk.std" "LAYING" 2 -0.987194339097222
"fBodyAccJerk.std" "LAYING" 3 -0.979292844462366
"fBodyAccJerk.std" "LAYING" 4 -0.968235803518519
"fBodyAccJerk.std" "LAYING" 5 -0.979334483141026
"fBodyAccJerk.std" "LAYING" 6 -0.955968051052632
"fBodyAccJerk.std" "LAYING" 7 -0.978173105192308
"fBodyAccJerk.std" "LAYING" 8 -0.97461000537037
"fBodyAccJerk.std" "LAYING" 9 -0.964983385933333
"fBodyAccJerk.std" "LAYING" 10 -0.975202465172414
"fBodyAccJerk.std" "LAYING" 11 -0.981304114561404
"fBodyAccJerk.std" "LAYING" 12 -0.970079170888889
"fBodyAccJerk.std" "LAYING" 13 -0.984047495376344
"fBodyAccJerk.std" "LAYING" 14 -0.972506369803922
"fBodyAccJerk.std" "LAYING" 15 -0.979303235925926
"fBodyAccJerk.std" "LAYING" 16 -0.987950425571429
"fBodyAccJerk.std" "LAYING" 17 -0.981803773004695
"fBodyAccJerk.std" "LAYING" 18 -0.987865566666667
"fBodyAccJerk.std" "LAYING" 19 -0.98326694064257
"fBodyAccJerk.std" "LAYING" 20 -0.983457712058823
"fBodyAccJerk.std" "LAYING" 21 -0.981717026740741
"fBodyAccJerk.std" "LAYING" 22 -0.969973396527778
"fBodyAccJerk.std" "LAYING" 23 -0.987779493842593
"fBodyAccJerk.std" "LAYING" 24 -0.985150229351852
"fBodyAccJerk.std" "LAYING" 25 -0.965574549452055
"fBodyAccJerk.std" "LAYING" 26 -0.98933974877193
"fBodyAccJerk.std" "LAYING" 27 -0.987831548018018
"fBodyAccJerk.std" "LAYING" 28 -0.979284737125
"fBodyAccJerk.std" "LAYING" 29 -0.992039773623188
"fBodyAccJerk.std" "LAYING" 30 -0.978355499333333
"fBodyAccJerk.std" "SITTING" 1 -0.986115362978723
"fBodyAccJerk.std" "SITTING" 2 -0.986278046666667
"fBodyAccJerk.std" "SITTING" 3 -0.969968288012821
"fBodyAccJerk.std" "SITTING" 4 -0.9699231728
"fBodyAccJerk.std" "SITTING" 5 -0.969005773106061
"fBodyAccJerk.std" "SITTING" 6 -0.960001788181818
"fBodyAccJerk.std" "SITTING" 7 -0.976846839652778
"fBodyAccJerk.std" "SITTING" 8 -0.985379247826087
"fBodyAccJerk.std" "SITTING" 9 -0.963374910666667
"fBodyAccJerk.std" "SITTING" 10 -0.98690245617284
"fBodyAccJerk.std" "SITTING" 11 -0.978126341509434
"fBodyAccJerk.std" "SITTING" 12 -0.975309380130719
"fBodyAccJerk.std" "SITTING" 13 -0.989400796870748
"fBodyAccJerk.std" "SITTING" 14 -0.976348175432099
"fBodyAccJerk.std" "SITTING" 15 -0.985573839717514
"fBodyAccJerk.std" "SITTING" 16 -0.986387037101449
"fBodyAccJerk.std" "SITTING" 17 -0.9917824071875
"fBodyAccJerk.std" "SITTING" 18 -0.989291827134503
"fBodyAccJerk.std" "SITTING" 19 -0.98590958826484
"fBodyAccJerk.std" "SITTING" 20 -0.978267087020202
"fBodyAccJerk.std" "SITTING" 21 -0.985740221215686
"fBodyAccJerk.std" "SITTING" 22 -0.978449296290323
"fBodyAccJerk.std" "SITTING" 23 -0.981173591519608
"fBodyAccJerk.std" "SITTING" 24 -0.985615796519608
"fBodyAccJerk.std" "SITTING" 25 -0.98865808025641
"fBodyAccJerk.std" "SITTING" 26 -0.990582521196581
"fBodyAccJerk.std" "SITTING" 27 -0.988885967190476
"fBodyAccJerk.std" "SITTING" 28 -0.973368325972222
"fBodyAccJerk.std" "SITTING" 29 -0.990053118666667
"fBodyAccJerk.std" "SITTING" 30 -0.986963630967742
"fBodyAccJerk.std" "STANDING" 1 -0.991480601383648
"fBodyAccJerk.std" "STANDING" 2 -0.980376023333333
"fBodyAccJerk.std" "STANDING" 3 -0.96003847284153
"fBodyAccJerk.std" "STANDING" 4 -0.965337179345238
"fBodyAccJerk.std" "STANDING" 5 -0.956684607559524
"fBodyAccJerk.std" "STANDING" 6 -0.96527099128655
"fBodyAccJerk.std" "STANDING" 7 -0.973371027924528
"fBodyAccJerk.std" "STANDING" 8 -0.984487187098765
"fBodyAccJerk.std" "STANDING" 9 -0.970700717185185
"fBodyAccJerk.std" "STANDING" 10 -0.964296086212121
"fBodyAccJerk.std" "STANDING" 11 -0.988326179078014
"fBodyAccJerk.std" "STANDING" 12 -0.970346872076503
"fBodyAccJerk.std" "STANDING" 13 -0.985156298654971
"fBodyAccJerk.std" "STANDING" 14 -0.973940363
"fBodyAccJerk.std" "STANDING" 15 -0.981174232201258
"fBodyAccJerk.std" "STANDING" 16 -0.988247190683761
"fBodyAccJerk.std" "STANDING" 17 -0.990808701623932
"fBodyAccJerk.std" "STANDING" 18 -0.985580934885845
"fBodyAccJerk.std" "STANDING" 19 -0.982342275890411
"fBodyAccJerk.std" "STANDING" 20 -0.955848729360731
"fBodyAccJerk.std" "STANDING" 21 -0.975092633670412
"fBodyAccJerk.std" "STANDING" 22 -0.973082734497354
"fBodyAccJerk.std" "STANDING" 23 -0.979310318627451
"fBodyAccJerk.std" "STANDING" 24 -0.977295538695652
"fBodyAccJerk.std" "STANDING" 25 -0.983755814234234
"fBodyAccJerk.std" "STANDING" 26 -0.985352899234234
"fBodyAccJerk.std" "STANDING" 27 -0.98480688475
"fBodyAccJerk.std" "STANDING" 28 -0.96074537628692
"fBodyAccJerk.std" "STANDING" 29 -0.99007419348718
"fBodyAccJerk.std" "STANDING" 30 -0.968871142485876
"fBodyAccJerk.std" "WALKING" 1 -0.187186729870456
"fBodyAccJerk.std" "WALKING" 2 -0.31518140129661
"fBodyAccJerk.std" "WALKING" 3 -0.281913576253506
"fBodyAccJerk.std" "WALKING" 4 -0.426528388694444
"fBodyAccJerk.std" "WALKING" 5 -0.336447225207738
"fBodyAccJerk.std" "WALKING" 6 -0.256624660176023
"fBodyAccJerk.std" "WALKING" 7 -0.199752692078363
"fBodyAccJerk.std" "WALKING" 8 -0.120015719416667
"fBodyAccJerk.std" "WALKING" 9 -0.272571058833269
"fBodyAccJerk.std" "WALKING" 10 -0.196392569891006
"fBodyAccJerk.std" "WALKING" 11 -0.457228351719209
"fBodyAccJerk.std" "WALKING" 12 -0.218867341597667
"fBodyAccJerk.std" "WALKING" 13 -0.177071783884854
"fBodyAccJerk.std" "WALKING" 14 -0.455738046384181
"fBodyAccJerk.std" "WALKING" 15 -0.398411707647901
"fBodyAccJerk.std" "WALKING" 16 -0.431044351830065
"fBodyAccJerk.std" "WALKING" 17 -0.311592354337705
"fBodyAccJerk.std" "WALKING" 18 -0.45352801922619
"fBodyAccJerk.std" "WALKING" 19 -0.0171973731704487
"fBodyAccJerk.std" "WALKING" 20 -0.0981045315134641
"fBodyAccJerk.std" "WALKING" 21 -0.188605910648718
"fBodyAccJerk.std" "WALKING" 22 -0.0372557586606667
"fBodyAccJerk.std" "WALKING" 23 -0.100794925043503
"fBodyAccJerk.std" "WALKING" 24 -0.43770329987931
"fBodyAccJerk.std" "WALKING" 25 -0.560773069684685
"fBodyAccJerk.std" "WALKING" 26 -0.339849511050847
"fBodyAccJerk.std" "WALKING" 27 -0.276695436652047
"fBodyAccJerk.std" "WALKING" 28 -0.377817889534568
"fBodyAccJerk.std" "WALKING" 29 -0.330464075905031
"fBodyAccJerk.std" "WALKING" 30 -0.4266705868
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 1 -0.207543123267823
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 2 -0.092478337193617
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 3 -0.308898737677803
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 4 -0.35143983036
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 5 -0.149983377475745
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 6 0.0136122851395278
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 7 -0.242138651744681
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 8 0.120645118385088
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 9 -0.257325662130159
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 10 -0.130863684558772
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 11 -0.295896067721015
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 12 -0.188420181634783
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 13 -0.204366522627752
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 14 -0.0454529315851852
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 15 -0.120255001256111
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 16 -0.257072306971489
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 17 -0.314617186422464
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 18 -0.519782545333333
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 19 0.242727387469402
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 20 -0.0864846542592593
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 21 -0.150928739017333
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 22 -0.174153792315741
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 23 -0.0647528950962963
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 24 -0.282709124727273
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 25 -0.540954411873563
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 26 -0.196354884893333
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 27 -0.230093534893939
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 28 -0.196084500218116
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 29 -0.255446774572917
"fBodyAccJerk.std" "WALKING_DOWNSTAIRS" 30 -0.347583265682796
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 1 -0.523241430628931
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 2 -0.411353523194444
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 3 -0.497781299067797
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 4 -0.491353263532051
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 5 -0.333154902339007
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 6 -0.258490057421569
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 7 -0.531028312352941
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 8 -0.27522236040813
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 9 -0.531788662993197
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 10 -0.371096195091773
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 11 -0.566458812283951
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 12 -0.492214152423077
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 13 -0.507657983115152
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 14 -0.391206072196914
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 15 -0.440209180510069
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 16 -0.525107896339869
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 17 -0.444219690902778
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 18 -0.648530371896552
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 19 -0.2460503238175
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 20 -0.325100258201307
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 21 -0.442453756453901
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 22 -0.234155089428333
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 23 -0.42490946
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 24 -0.541891720451977
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 25 -0.719608757538462
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 26 -0.492619369030303
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 27 -0.528726408169935
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 28 -0.46906929379085
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 29 -0.44338364555102
"fBodyAccJerk.std" "WALKING_UPSTAIRS" 30 -0.652381896205128
"fBodyAccMag.mean.." "LAYING" 1 -0.8617676481
"fBodyAccMag.mean.." "LAYING" 2 -0.975110196458333
"fBodyAccMag.mean.." "LAYING" 3 -0.96552427516129
"fBodyAccMag.mean.." "LAYING" 4 -0.939389701296296
"fBodyAccMag.mean.." "LAYING" 5 -0.962234984038462
"fBodyAccMag.mean.." "LAYING" 6 -0.91235165222807
"fBodyAccMag.mean.." "LAYING" 7 -0.927976880634615
"fBodyAccMag.mean.." "LAYING" 8 -0.932279645518518
"fBodyAccMag.mean.." "LAYING" 9 -0.9266042952
"fBodyAccMag.mean.." "LAYING" 10 -0.950848109137931
"fBodyAccMag.mean.." "LAYING" 11 -0.973994004561404
"fBodyAccMag.mean.." "LAYING" 12 -0.9438674399
"fBodyAccMag.mean.." "LAYING" 13 -0.959535493548387
"fBodyAccMag.mean.." "LAYING" 14 -0.899463668843137
"fBodyAccMag.mean.." "LAYING" 15 -0.956001034027778
"fBodyAccMag.mean.." "LAYING" 16 -0.968020521285714
"fBodyAccMag.mean.." "LAYING" 17 -0.961046326338028
"fBodyAccMag.mean.." "LAYING" 18 -0.986788412
"fBodyAccMag.mean.." "LAYING" 19 -0.971957401325301
"fBodyAccMag.mean.." "LAYING" 20 -0.952827071323529
"fBodyAccMag.mean.." "LAYING" 21 -0.953769071222222
"fBodyAccMag.mean.." "LAYING" 22 -0.929818990972222
"fBodyAccMag.mean.." "LAYING" 23 -0.967747053194444
"fBodyAccMag.mean.." "LAYING" 24 -0.973171068055556
"fBodyAccMag.mean.." "LAYING" 25 -0.774481943616438
"fBodyAccMag.mean.." "LAYING" 26 -0.969269114078947
"fBodyAccMag.mean.." "LAYING" 27 -0.981389017702703
"fBodyAccMag.mean.." "LAYING" 28 -0.961035587625
"fBodyAccMag.mean.." "LAYING" 29 -0.986800645362319
"fBodyAccMag.mean.." "LAYING" 30 -0.962840820428571
"fBodyAccMag.mean.." "SITTING" 1 -0.947782922553192
"fBodyAccMag.mean.." "SITTING" 2 -0.96127374826087
"fBodyAccMag.mean.." "SITTING" 3 -0.904185725576923
"fBodyAccMag.mean.." "SITTING" 4 -0.929002095
"fBodyAccMag.mean.." "SITTING" 5 -0.936290604545455
"fBodyAccMag.mean.." "SITTING" 6 -0.935750391272727
"fBodyAccMag.mean.." "SITTING" 7 -0.90895677625
"fBodyAccMag.mean.." "SITTING" 8 -0.947981783478261
"fBodyAccMag.mean.." "SITTING" 9 -0.8977181972
"fBodyAccMag.mean.." "SITTING" 10 -0.955281010740741
"fBodyAccMag.mean.." "SITTING" 11 -0.953066009056604
"fBodyAccMag.mean.." "SITTING" 12 -0.955944253137255
"fBodyAccMag.mean.." "SITTING" 13 -0.956901559653061
"fBodyAccMag.mean.." "SITTING" 14 -0.940589853333333
"fBodyAccMag.mean.." "SITTING" 15 -0.949752001322034
"fBodyAccMag.mean.." "SITTING" 16 -0.958335480724638
"fBodyAccMag.mean.." "SITTING" 17 -0.973626755
"fBodyAccMag.mean.." "SITTING" 18 -0.984781467192982
"fBodyAccMag.mean.." "SITTING" 19 -0.962632577945206
"fBodyAccMag.mean.." "SITTING" 20 -0.946913451666667
"fBodyAccMag.mean.." "SITTING" 21 -0.974829227058824
"fBodyAccMag.mean.." "SITTING" 22 -0.943078237096774
"fBodyAccMag.mean.." "SITTING" 23 -0.945837830147059
"fBodyAccMag.mean.." "SITTING" 24 -0.968905031470588
"fBodyAccMag.mean.." "SITTING" 25 -0.967017992615385
"fBodyAccMag.mean.." "SITTING" 26 -0.952411043717949
"fBodyAccMag.mean.." "SITTING" 27 -0.974766466714286
"fBodyAccMag.mean.." "SITTING" 28 -0.953928124027778
"fBodyAccMag.mean.." "SITTING" 29 -0.973346531833333
"fBodyAccMag.mean.." "SITTING" 30 -0.959923388064516
"fBodyAccMag.mean.." "STANDING" 1 -0.985356361132075
"fBodyAccMag.mean.." "STANDING" 2 -0.964052166481482
"fBodyAccMag.mean.." "STANDING" 3 -0.926968932295082
"fBodyAccMag.mean.." "STANDING" 4 -0.917614014821429
"fBodyAccMag.mean.." "STANDING" 5 -0.9046413925
"fBodyAccMag.mean.." "STANDING" 6 -0.945949804035088
"fBodyAccMag.mean.." "STANDING" 7 -0.945611450377358
"fBodyAccMag.mean.." "STANDING" 8 -0.953746070740741
"fBodyAccMag.mean.." "STANDING" 9 -0.946330171777778
"fBodyAccMag.mean.." "STANDING" 10 -0.9401101675
"fBodyAccMag.mean.." "STANDING" 11 -0.982255413617021
"fBodyAccMag.mean.." "STANDING" 12 -0.945217802786885
"fBodyAccMag.mean.." "STANDING" 13 -0.972393559473684
"fBodyAccMag.mean.." "STANDING" 14 -0.949715059833333
"fBodyAccMag.mean.." "STANDING" 15 -0.960337344339623
"fBodyAccMag.mean.." "STANDING" 16 -0.971082558076923
"fBodyAccMag.mean.." "STANDING" 17 -0.980967748205128
"fBodyAccMag.mean.." "STANDING" 18 -0.976797646027397
"fBodyAccMag.mean.." "STANDING" 19 -0.968910788767123
"fBodyAccMag.mean.." "STANDING" 20 -0.921225595205479
"fBodyAccMag.mean.." "STANDING" 21 -0.962291334157303
"fBodyAccMag.mean.." "STANDING" 22 -0.949044483015873
"fBodyAccMag.mean.." "STANDING" 23 -0.957986177058823
"fBodyAccMag.mean.." "STANDING" 24 -0.960066088115942
"fBodyAccMag.mean.." "STANDING" 25 -0.972355393243243
"fBodyAccMag.mean.." "STANDING" 26 -0.970605250405405
"fBodyAccMag.mean.." "STANDING" 27 -0.973186182375
"fBodyAccMag.mean.." "STANDING" 28 -0.929146479367089
"fBodyAccMag.mean.." "STANDING" 29 -0.984548094769231
"fBodyAccMag.mean.." "STANDING" 30 -0.932047450677966
"fBodyAccMag.mean.." "WALKING" 1 -0.128623450629474
"fBodyAccMag.mean.." "WALKING" 2 -0.324289427932203
"fBodyAccMag.mean.." "WALKING" 3 -0.290031535172414
"fBodyAccMag.mean.." "WALKING" 4 -0.450804558333333
"fBodyAccMag.mean.." "WALKING" 5 -0.304992488892857
"fBodyAccMag.mean.." "WALKING" 6 -0.201386607649123
"fBodyAccMag.mean.." "WALKING" 7 -0.151243649578947
"fBodyAccMag.mean.." "WALKING" 8 -0.09521728274375
"fBodyAccMag.mean.." "WALKING" 9 -0.318801022711538
"fBodyAccMag.mean.." "WALKING" 10 -0.0930237422792453
"fBodyAccMag.mean.." "WALKING" 11 -0.458514062542373
"fBodyAccMag.mean.." "WALKING" 12 -0.153116002784
"fBodyAccMag.mean.." "WALKING" 13 -0.23460086645614
"fBodyAccMag.mean.." "WALKING" 14 -0.373516771016949
"fBodyAccMag.mean.." "WALKING" 15 -0.275156242062037
"fBodyAccMag.mean.." "WALKING" 16 -0.410463241960784
"fBodyAccMag.mean.." "WALKING" 17 -0.429380043442623
"fBodyAccMag.mean.." "WALKING" 18 -0.424386734107143
"fBodyAccMag.mean.." "WALKING" 19 0.0322272296217308
"fBodyAccMag.mean.." "WALKING" 20 -0.00353341793921569
"fBodyAccMag.mean.." "WALKING" 21 -0.251266388923077
